"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
3891,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","金磯町","阿波赤石","16",7000000,"","","140",,"長方形","10.7","115","昭和61年","木造","住宅","","北","私道",4.0,"準工業地域",60,200,"平成25年第１四半期","",""
3892,"宅地(土地)","住宅地","36203","徳島県","小松島市","金磯町","阿波赤石","15",7600000,"39000","","640",12000,"不整形","5.0","","","","","","西","市道",9.3,"準工業地域",60,200,"平成25年第１四半期","",""
3893,"農地","","36203","徳島県","小松島市","金磯町","","",860000,"","","250",,"","","","","","","","","",,"",,,"平成29年第１四半期","","調停・競売等"
3894,"農地","","36203","徳島県","小松島市","金磯町","","",2800000,"","","830",,"","","","","","","","","",,"",,,"平成28年第４四半期","",""
3895,"宅地(土地)","住宅地","36203","徳島県","小松島市","神田瀬町","中田(徳島)","13",9000000,"150000","","200",45000,"ほぼ長方形","18.0","","","","","その他","北東","市道",6.0,"第１種住居地域",60,200,"平成26年第４四半期","",""
3896,"宅地(土地)","住宅地","36203","徳島県","小松島市","神田瀬町","中田(徳島)","12",9400000,"180000","","175",54000,"ほぼ長方形","9.7","","","","","","南西","道路",6.0,"第１種住居地域",60,200,"平成26年第１四半期","",""
3897,"宅地(土地)","住宅地","36203","徳島県","小松島市","神田瀬町","中田(徳島)","13",11000000,"160000","","230",48000,"台形","12.0","","","","","","北東","市道",6.0,"第１種住居地域",60,200,"平成25年第４四半期","",""
3898,"宅地(土地)","住宅地","36203","徳島県","小松島市","神田瀬町","中田(徳島)","13",9200000,"150000","","195",47000,"長方形","12.8","","","","","","東","道路",6.0,"第１種住居地域",60,200,"平成25年第３四半期","",""
3899,"宅地(土地)","商業地","36203","徳島県","小松島市","神田瀬町","南小松島","11",8700000,"150000","","195",45000,"ほぼ台形","14.0","","","","","住宅","南","県道",8.0,"第２種住居地域",60,200,"平成28年第３四半期","",""
3900,"宅地(土地)","住宅地","36203","徳島県","小松島市","神田瀬町","南小松島","12",2800000,"70000","","135",21000,"不整形","14.0","","","","","その他","北東","私道",4.0,"第１種住居地域",60,200,"平成28年第１四半期","",""
3901,"宅地(土地)","住宅地","36203","徳島県","小松島市","神田瀬町","南小松島","17",2000000,"63000","","105",19000,"ほぼ長方形","8.0","","","","","その他","南東","市道",2.1,"第１種住居地域",60,200,"平成27年第３四半期","",""
3902,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","神田瀬町","南小松島","13",11000000,"","","175",,"ほぼ台形","5.0","125","平成3年","木造","住宅","住宅","南","私道",4.0,"第１種住居地域",60,200,"平成26年第４四半期","",""
3903,"宅地(土地)","住宅地","36203","徳島県","小松島市","神田瀬町","南小松島","15",13000000,"160000","","260",48000,"ほぼ整形","14.5","","","","","","北東","市道",6.0,"第１種住居地域",60,200,"平成25年第４四半期","",""
3904,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","神田瀬町","南小松島","13",15000000,"","","105",,"不整形","10.5","175","平成15年","木造","住宅","","北西","市道",6.0,"第１種住居地域",60,200,"平成25年第１四半期","",""
3905,"宅地(土地)","住宅地","36203","徳島県","小松島市","櫛渕町","立江","30分?60分",2500000,"61000","","135",18000,"ほぼ台形","7.0","","","","","","西","市道",5.0,"市街化調整区域",70,200,"平成29年第２四半期","",""
3906,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","櫛渕町","立江","30分?60分",6100000,"43000","","480",13000,"ほぼ長方形","","","","","","","北東","農道",4.0,"市街化調整区域",70,100,"平成27年第１四半期","",""
3907,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","櫛渕町","立江","29",3500000,"40000","","300",12000,"台形","","","","","","","北西","市道",3.0,"市街化調整区域",70,200,"平成27年第１四半期","",""
3908,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","櫛渕町","立江","25",23000000,"50000","","1600",15000,"ほぼ長方形","17.0","","","","","","南東","県道",5.5,"市街化調整区域",70,200,"平成27年第１四半期","",""
3909,"宅地(土地)","住宅地","36203","徳島県","小松島市","櫛渕町","立江","25",6900000,"120000","","195",35000,"台形","17.0","","","","","","南東","県道",5.5,"市街化調整区域",70,200,"平成27年第１四半期","",""
3910,"宅地(土地)","住宅地","36203","徳島県","小松島市","櫛渕町","立江","25",15000000,"120000","","410",37000,"長方形","15.1","","","","","","南","県道",4.8,"市街化調整区域",70,200,"平成25年第３四半期","",""
3911,"農地","","36203","徳島県","小松島市","櫛渕町","","",350000,"","","210",,"","","","","","","","","",,"",,,"平成29年第４四半期","",""
3912,"農地","","36203","徳島県","小松島市","櫛渕町","","",3600000,"","","960",,"","","","","","","","","",,"",,,"平成28年第３四半期","",""
3913,"農地","","36203","徳島県","小松島市","櫛渕町","","",2000000,"","","600",,"","","","","","","","","",,"",,,"平成28年第３四半期","",""
3914,"農地","","36203","徳島県","小松島市","櫛渕町","","",3800000,"","","960",,"","","","","","","","","",,"",,,"平成27年第４四半期","",""
3915,"農地","","36203","徳島県","小松島市","櫛渕町","","",230000,"","","155",,"","","","","","","","","",,"",,,"平成27年第１四半期","",""
3916,"農地","","36203","徳島県","小松島市","櫛渕町","","",21000000,"","","2000",,"","","","","","","","","",,"",,,"平成25年第３四半期","",""
3917,"農地","","36203","徳島県","小松島市","櫛渕町","","",7300000,"","","610",,"","","","","","","","","",,"",,,"平成25年第３四半期","",""
3918,"農地","","36203","徳島県","小松島市","櫛渕町","","",9900000,"","","1600",,"","","","","","","","","",,"",,,"平成25年第３四半期","",""
3919,"農地","","36203","徳島県","小松島市","櫛渕町","","",6900000,"","","520",,"","","","","","","","","",,"",,,"平成25年第３四半期","",""
3920,"農地","","36203","徳島県","小松島市","櫛渕町","","",7300000,"","","190",,"","","","","","","","","",,"",,,"平成25年第２四半期","",""
3921,"農地","","36203","徳島県","小松島市","櫛渕町","","",26000000,"","","3300",,"","","","","","","","","",,"",,,"平成25年第２四半期","",""
3922,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","中田(徳島)","14",20000000,"44000","","1500",13000,"ほぼ台形","23.5","","","","","その他","東","市道",4.2,"市街化調整区域",70,200,"平成27年第２四半期","",""
3923,"宅地(土地と建物)","商業地","36203","徳島県","小松島市","小松島町","中田(徳島)","15",20000000,"","","165",,"ほぼ長方形","10.4","115","平成21年","木造","住宅","住宅","北東","県道",9.8,"第１種住居地域",60,200,"平成27年第１四半期","",""
3924,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","小松島町","中田(徳島)","10",28000000,"","","320",,"ほぼ台形","12.2","50","平成26年","","住宅","住宅","北","市道",4.5,"第１種住居地域",60,200,"平成26年第２四半期","",""
3925,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","中田(徳島)","9",6000000,"100000","","190",32000,"ほぼ整形","","","","","","","南東","私道",5.0,"第１種住居地域",60,200,"平成25年第３四半期","",""
3926,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","7",7000000,"","","140",,"長方形","10.7","85","昭和51年","軽量鉄骨造","住宅","住宅","東","私道",4.0,"第１種中高層住居専用地域",60,200,"平成30年第２四半期","",""
3927,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","小松島町","南小松島","7",2200000,"50000","","145",15000,"台形","6.2","","","","","","東","私道",4.0,"第１種中高層住居専用地域",60,200,"平成30年第２四半期","",""
3928,"宅地(土地)","商業地","36203","徳島県","小松島市","小松島町","南小松島","11",5000000,"130000","","130",38000,"不整形","5.5","","","","","事務所","北東","市道",9.0,"商業地域",80,400,"平成30年第１四半期","",""
3929,"宅地(土地と建物)","商業地","36203","徳島県","小松島市","小松島町","南小松島","11",7100000,"","","220",,"ほぼ長方形","8.4","490","昭和43年","鉄骨造","店舗","住宅","北","県道",27.0,"準工業地域",60,200,"平成30年第１四半期","",""
3930,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","13",1900000,"80000","","80",24000,"ほぼ長方形","11.4","","","","","その他","東","道路",,"第１種住居地域",,,"平成30年第１四半期","",""
3931,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","7",22000000,"","","160",,"ほぼ長方形","10.8","105","平成29年","木造","住宅","住宅","北","私道",5.0,"第１種中高層住居専用地域",60,200,"平成30年第１四半期","",""
3932,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","14",2400000,"80000","","100",24000,"長方形","8.0","","","","","その他","南","市道",6.6,"第１種住居地域",60,200,"平成29年第３四半期","",""
3933,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","11",3000000,"150000","","65",47000,"長方形","4.6","","","","","その他","南","市道",6.1,"商業地域",80,400,"平成29年第２四半期","",""
3934,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","16",2500000,"80000","","105",24000,"正方形","10.0","","","","","その他","東","府道",2.3,"第１種住居地域",60,200,"平成29年第２四半期","",""
3935,"宅地(土地)","商業地","36203","徳島県","小松島市","小松島町","南小松島","9",5000000,"170000","","95",53000,"ほぼ台形","15.0","","","","","","南西","県道",15.0,"準工業地域",60,200,"平成29年第２四半期","",""
3936,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","13",4100000,"","","115",,"ほぼ正方形","11.2","","昭和25年","木造","住宅","その他","東","市道",10.7,"第１種住居地域",60,200,"平成29年第１四半期","",""
3937,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","18",3500000,"59000","","195",18000,"ほぼ長方形","25.0","","","","","","西","市道",11.0,"第１種住居地域",60,200,"平成29年第１四半期","",""
3938,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","5",4800000,"110000","","145",33000,"長方形","10.0","","","","","その他","西","道路",4.0,"第１種中高層住居専用地域",60,200,"平成29年第１四半期","",""
3939,"宅地(土地)","商業地","36203","徳島県","小松島市","小松島町","南小松島","9",18000000,"130000","","470",38000,"不整形","10.4","","","","","","北東","県道",16.0,"準工業地域",60,200,"平成28年第４四半期","",""
3940,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","10",7600000,"130000","","190",40000,"ほぼ長方形","10.5","","","","","","西","私道",5.0,"第１種中高層住居専用地域",60,200,"平成28年第４四半期","",""
3941,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","15",3400000,"140000","","80",42000,"長方形","5.6","","","","","その他","北","市道",9.5,"第１種住居地域",60,200,"平成28年第４四半期","",""
3942,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","15",5500000,"","","130",,"長方形","6.0","160","昭和54年","木造","住宅","住宅","南","市道",7.7,"準工業地域",60,200,"平成28年第３四半期","",""
3943,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","小松島町","南小松島","2",1900000,"15000","","420",4500,"ほぼ台形","22.0","","","","","","南","市道",2.0,"第１種中高層住居専用地域",60,200,"平成28年第２四半期","",""
3944,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","小松島町","南小松島","19",1300000,"25000","","165",7700,"不整形","30.0","","","","","","接面道路無","",,"市街化調整区域",70,200,"平成28年第１四半期","",""
3945,"宅地(土地と建物)","工業地","36203","徳島県","小松島市","小松島町","南小松島","13",54000000,"","","1500",,"台形","25.0","330","平成18年","鉄骨造","その他","店舗","西","道路",15.0,"準工業地域",60,200,"平成28年第１四半期","","関係者間取引"
3946,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","19",8500000,"42000","","680",13000,"ほぼ台形","33.0","","","","","","西","市道",8.0,"準工業地域",60,200,"平成28年第１四半期","",""
3947,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","6",19000000,"","","360",,"不整形","10.5","150","平成6年","木造","住宅","住宅","東","市道",4.0,"第１種中高層住居専用地域",60,200,"平成27年第４四半期","",""
3948,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","17",12000000,"130000","","310",38000,"ほぼ正方形","19.9","","","","","住宅","南","市道",8.0,"第１種住居地域",,,"平成27年第３四半期","",""
3949,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","10",370000,"","","360",,"ほぼ正方形","16.0","95","昭和46年","木造","住宅","住宅","西","私道",4.0,"第１種中高層住居専用地域",60,200,"平成27年第３四半期","","私道を含む取引"
3950,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","7",12000000,"","","230",,"ほぼ長方形","18.2","110","昭和52年","木造","住宅","住宅","東","私道",6.0,"第１種中高層住居専用地域",60,200,"平成27年第３四半期","",""
3951,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","15",3800000,"80000","","155",24000,"不整形","5.4","","","","","住宅","南","市道",5.0,"第１種住居地域",60,200,"平成27年第１四半期","",""
3952,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","13",10000000,"60000","","550",18000,"長方形","15.0","","","","","","北","市道",4.2,"第１種中高層住居専用地域",60,200,"平成26年第３四半期","",""
3953,"宅地(土地と建物)","工業地","36203","徳島県","小松島市","小松島町","南小松島","10",70000000,"","","1500",,"ほぼ台形","24.5","330","平成18年","鉄骨造","その他","","北西","道路",14.0,"準工業地域",60,200,"平成26年第１四半期","",""
3954,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","13",6300000,"","","105",,"ほぼ正方形","10.4","115","平成5年","木造","住宅","","南","市道",6.0,"第１種住居地域",60,200,"平成25年第２四半期","",""
3955,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","9",4500000,"110000","","130",35000,"長方形","9.5","","","","","","東","県道",17.0,"近隣商業地域",80,300,"平成25年第１四半期","",""
3956,"宅地(土地)","住宅地","36203","徳島県","小松島市","小松島町","南小松島","15",1500000,"60000","","80",18000,"長方形","6.0","","","","","","北","市道",9.8,"第１種住居地域",60,200,"平成25年第１四半期","",""
3957,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","坂野町","阿波赤石","30分?60分",3300000,"","","270",,"ほぼ台形","22.7","110","平成6年","木造","住宅","住宅","南西","市道",4.4,"市街化調整区域",70,200,"平成30年第２四半期","","調停・競売等"
3958,"宅地(土地)","住宅地","36203","徳島県","小松島市","坂野町","阿波赤石","30分?60分",5000000,"38000","","430",12000,"不整形","15.0","","","","","その他","北西","市道",3.6,"市街化調整区域",70,200,"平成28年第４四半期","","私道を含む取引"
3959,"宅地(土地)","住宅地","36203","徳島県","小松島市","坂野町","阿波赤石","30分?60分",11000000,"92000","","390",28000,"ほぼ長方形","17.0","","","","","","南西","県道",7.0,"市街化調整区域",70,200,"平成25年第３四半期","",""
3960,"宅地(土地)","住宅地","36203","徳島県","小松島市","坂野町","羽ノ浦","17",3900000,"15000","","860",4500,"不整形","50.0m以上","","","","","","北東","市道",4.7,"市街化調整区域",70,200,"平成29年第３四半期","",""
3961,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","坂野町","羽ノ浦","28",1800000,"19000","","320",5700,"不整形","12.0","","","","","","西","私道",5.5,"市街化調整区域",70,200,"平成28年第３四半期","",""
3962,"宅地(土地)","住宅地","36203","徳島県","小松島市","坂野町","羽ノ浦","30分?60分",1600000,"65000","","80",20000,"ほぼ正方形","9.0","","","","","その他","南","県道",5.3,"市街化調整区域",70,200,"平成28年第２四半期","",""
3963,"宅地(土地)","住宅地","36203","徳島県","小松島市","坂野町","羽ノ浦","22",4800000,"83000","","190",25000,"不整形","22.0","","","","","","西","県道",7.2,"市街化調整区域",70,200,"平成28年第２四半期","",""
3964,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","坂野町","羽ノ浦","30分?60分",7500000,"15000","","1700",4500,"長方形","15.0","","","","","","南西","県道",8.0,"市街化調整区域",70,200,"平成28年第２四半期","",""
3965,"宅地(土地)","住宅地","36203","徳島県","小松島市","坂野町","羽ノ浦","30分?60分",4800000,"30000","","530",9100,"台形","17.0","","","","","","南","市道",4.5,"市街化調整区域",70,200,"平成28年第１四半期","",""
3966,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","坂野町","羽ノ浦","30分?60分",3500000,"","","310",,"ほぼ長方形","24.0","135","戦前","木造","住宅","住宅","南西","市道",3.0,"市街化調整区域",70,200,"平成27年第３四半期","",""
3967,"農地","","36203","徳島県","小松島市","坂野町","","",2300000,"","","2300",,"","","","","","","","","",,"",,,"平成29年第３四半期","",""
3968,"農地","","36203","徳島県","小松島市","坂野町","","",600000,"","","620",,"","","","","","","","","",,"",,,"平成29年第２四半期","",""
3969,"農地","","36203","徳島県","小松島市","坂野町","","",1500000,"","","1500",,"","","","","","","","","",,"",,,"平成28年第２四半期","",""
3970,"農地","","36203","徳島県","小松島市","坂野町","","",1000000,"","","990",,"","","","","","","","","",,"",,,"平成27年第３四半期","",""
3971,"農地","","36203","徳島県","小松島市","坂野町","","",1700000,"","","1100",,"","","","","","","","","",,"",,,"平成27年第１四半期","",""
3972,"農地","","36203","徳島県","小松島市","坂野町","","",3500000,"","","2900",,"","","","","","","","","",,"",,,"平成26年第４四半期","",""
3973,"農地","","36203","徳島県","小松島市","坂野町","","",3000000,"","","1200",,"","","","","","","","","",,"",,,"平成26年第３四半期","",""
3974,"農地","","36203","徳島県","小松島市","坂野町","","",600000,"","","560",,"","","","","","","","","",,"",,,"平成25年第４四半期","",""
3975,"農地","","36203","徳島県","小松島市","坂野町","","",1100000,"","","400",,"","","","","","","","","",,"",,,"平成25年第３四半期","",""
3976,"宅地(土地)","住宅地","36203","徳島県","小松島市","芝生町","南小松島","16",30000000,"150000","","660",45000,"ほぼ正方形","24.5","","","","","","北","市道",6.0,"市街化調整区域",70,200,"平成30年第２四半期","",""
3977,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","芝生町","南小松島","21",16000000,"","","450",,"ほぼ整形","18.0","145","平成3年","木造","住宅","","西","市道",4.5,"市街化調整区域",70,200,"平成30年第１四半期","",""
3978,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","芝生町","南小松島","12",25000000,"","","210",,"長方形","10.5","110","平成29年","木造","住宅","住宅","南西","市道",6.0,"第１種低層住居専用地域",50,80,"平成29年第１四半期","",""
3979,"宅地(土地)","住宅地","36203","徳島県","小松島市","芝生町","南小松島","14",5000000,"35000","","470",11000,"ほぼ台形","9.7","","","","","住宅","南","私道",4.0,"市街化調整区域",70,200,"平成27年第４四半期","","私道を含む取引"
3980,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","芝生町","南小松島","19",4500000,"","","170",,"ほぼ長方形","9.0","50","","鉄骨造","倉庫","","北東","私道",4.0,"市街化調整区域",70,200,"平成27年第４四半期","",""
3981,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","芝生町","南小松島","12",27000000,"","","200",,"不整形","12.0","","","","","住宅","北","市道",6.0,"第１種低層住居専用地域",50,80,"平成27年第２四半期","",""
3982,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","芝生町","南小松島","18",10000000,"","","230",,"ほぼ長方形","10.0","180","平成2年","木造","住宅","","北","市道",5.0,"市街化調整区域",,,"平成26年第１四半期","",""
3983,"宅地(土地)","住宅地","36203","徳島県","小松島市","芝生町","南小松島","28",6500000,"49000","","440",15000,"不整形","13.3","","","","","","北西","私道",6.0,"市街化調整区域",70,200,"平成25年第４四半期","",""
3984,"宅地(土地)","住宅地","36203","徳島県","小松島市","芝生町","南小松島","22",9600000,"100000","","320",30000,"ほぼ長方形","15.5","","","","","","北西","道路",6.0,"市街化調整区域",,,"平成25年第３四半期","",""
3985,"宅地(土地)","商業地","36203","徳島県","小松島市","芝生町","南小松島","21",32000000,"90000","","1200",27000,"ほぼ整形","35.0","","","","","","南西","国道",25.0,"市街化調整区域",,,"平成25年第２四半期","",""
3986,"農地","","36203","徳島県","小松島市","芝生町","","",3000000,"","","1200",,"","","","","","","","","",,"",,,"平成30年第１四半期","",""
3987,"農地","","36203","徳島県","小松島市","芝生町","","",1100000,"","","1100",,"","","","","","","","","",,"",,,"平成29年第４四半期","",""
3988,"農地","","36203","徳島県","小松島市","芝生町","","",5400000,"","","1200",,"","","","","","","","","",,"",,,"平成25年第１四半期","",""
3989,"宅地(土地)","住宅地","36203","徳島県","小松島市","田浦町","中田(徳島)","25",4200000,"160000","","85",49000,"ほぼ長方形","11.0","","","","","その他","南東","県道",8.0,"市街化調整区域",70,200,"平成28年第１四半期","",""
3990,"宅地(土地)","住宅地","36203","徳島県","小松島市","田浦町","中田(徳島)","25",5000000,"150000","","110",46000,"台形","10.0","","","","","その他","南東","県道",8.0,"市街化調整区域",70,200,"平成27年第４四半期","",""
3991,"宅地(土地)","住宅地","36203","徳島県","小松島市","田浦町","中田(徳島)","29",6300000,"100000","","200",32000,"ほぼ整形","5.0","","","","","","南西","私道",5.0,"市街化調整区域",70,200,"平成26年第１四半期","",""
3992,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","田浦町","中田(徳島)","30分?60分",17000000,"46000","","1200",14000,"ほぼ台形","30.0","","","","","","南","市道",5.4,"市街化調整区域",70,200,"平成25年第４四半期","",""
3993,"宅地(土地)","住宅地","36203","徳島県","小松島市","田浦町","中田(徳島)","29",24000000,"180000","","450",54000,"ほぼ台形","20.6","","","","","","南東","県道",7.0,"市街化調整区域",,,"平成25年第３四半期","",""
3994,"宅地(土地)","住宅地","36203","徳島県","小松島市","田浦町","中田(徳島)","30分?60分",9000000,"130000","","230",38000,"ほぼ長方形","12.1","","","","","","南","市道",5.5,"市街化調整区域",,,"平成25年第２四半期","",""
3995,"農地","","36203","徳島県","小松島市","田浦町","","",3500000,"","","370",,"","","","","","","","","",,"",,,"平成30年第１四半期","",""
3996,"農地","","36203","徳島県","小松島市","田浦町","","",3500000,"","","350",,"","","","","","","","","",,"",,,"平成29年第３四半期","",""
3997,"農地","","36203","徳島県","小松島市","田浦町","","",2200000,"","","230",,"","","","","","","","","",,"",,,"平成29年第３四半期","",""
3998,"農地","","36203","徳島県","小松島市","田浦町","","",6500000,"","","480",,"","","","","","","","","",,"",,,"平成25年第４四半期","",""
3999,"農地","","36203","徳島県","小松島市","田浦町","","",2700000,"","","190",,"","","","","","","","","",,"",,,"平成25年第３四半期","",""
4000,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","立江町","阿波赤石","10",3500000,"","","150",,"台形","12.0","50","昭和45年","木造","住宅","住宅","南東","市道",4.0,"市街化調整区域",70,200,"平成27年第２四半期","",""
4001,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","立江町","阿波赤石","13",31000000,"34000","","2000㎡以上",10000,"長方形","50.0m以上","","","","","","南西","市道",5.0,"市街化調整区域",70,200,"平成27年第１四半期","",""
4002,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","立江町","阿波赤石","13",20000000,"34000","","1900",10000,"不整形","17.0","","","","","","北","市道",4.3,"市街化調整区域",70,200,"平成27年第１四半期","",""
4003,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","立江町","阿波赤石","11",11000000,"39000","","950",12000,"不整形","28.0","","","","","","北西","市道",8.4,"市街化調整区域",70,200,"平成27年第１四半期","",""
4004,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","立江町","阿波赤石","11",12000000,"40000","","1000",12000,"ほぼ長方形","18.0","","","","","","北西","市道",8.4,"市街化調整区域",70,200,"平成27年第１四半期","",""
4005,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","立江町","阿波赤石","11",14000000,"39000","","1200",12000,"不整形","","","","","","","北西","市道",8.4,"市街化調整区域",70,200,"平成27年第１四半期","",""
4006,"宅地(土地)","住宅地","36203","徳島県","小松島市","立江町","立江","5",2400000,"42000","","185",13000,"不整形","","","","","","","南東","県道",3.0,"市街化調整区域",70,200,"平成29年第１四半期","",""
4007,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","立江町","立江","11",14000000,"60000","","790",18000,"不整形","28.0","","","","","","東","県道",15.0,"市街化調整区域",70,200,"平成29年第１四半期","",""
4008,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","立江町","立江","7",17000000,"","","240",,"ほぼ長方形","14.0","220","平成11年","鉄骨造","共同住宅","","北東","県道",4.8,"市街化調整区域",70,200,"平成28年第４四半期","",""
4009,"宅地(土地)","住宅地","36203","徳島県","小松島市","立江町","立江","14",7000000,"88000","","260",27000,"ほぼ長方形","10.5","","","","","","南西","市道",4.6,"市街化調整区域",70,200,"平成27年第２四半期","",""
4010,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","立江町","立江","30分?60分",2400000,"42000","","190",13000,"ほぼ長方形","","","","","","","南西","市道",5.0,"市街化調整区域",70,200,"平成27年第１四半期","",""
4011,"宅地(土地)","宅地見込地","36203","徳島県","小松島市","立江町","立江","30分?60分",16000000,"41000","","1300",12000,"ほぼ長方形","26.0","","","","","","北東","市道",5.0,"市街化調整区域",70,200,"平成27年第１四半期","",""
4012,"宅地(土地と建物)","住宅地","36203","徳島県","小松島市","立江町","立江","19",4000000,"","","500",,"ほぼ長方形","16.0","115","昭和52年","木造","住宅","住宅","南西","市道",4.4,"市街化調整区域",70,200,"平成27年第１四半期","",""
4013,"宅地(土地)","住宅地","36203","徳島県","小松島市","立江町","立江","30分?60分",2600000,"60000","","140",18000,"ほぼ長方形","7.0","","","","","","接面道路無","",,"市街化調整区域",70,200,"平成25年第３四半期","",""
4014,"宅地(土地)","住宅地","36203","徳島県","小松島市","立江町","立江","13",5000000,"71000","","230",21000,"長方形","15.5","","","","","","南西","市道",5.0,"市街化調整区域",70,200,"平成25年第３四半期","",""
4015,"農地","","36203","徳島県","小松島市","立江町","","",1200000,"","","1200",,"","","","","","","","","",,"",,,"平成30年第１四半期","",""
4016,"農地","","36203","徳島県","小松島市","立江町","","",1700000,"","","920",,"","","","","","","","","",,"",,,"平成29年第２四半期","",""
4017,"農地","","36203","徳島県","小松島市","立江町","","",3700000,"","","2000",,"","","","","","","","","",,"",,,"平成29年第２四半期","",""
4018,"農地","","36203","徳島県","小松島市","立江町","","",1900000,"","","1100",,"","","","","","","","","",,"",,,"平成29年第２四半期","",""
4019,"農地","","36203","徳島県","小松島市","立江町","","",650000,"","","360",,"","","","","","","","","",,"",,,"平成29年第２四半期","",""
4020,"農地","","36203","徳島県","小松島市","立江町","","",9000000,"","","2400",,"","","","","","","","","",,"",,,"平成29年第２四半期","",""
4021,"農地","","36203","徳島県","小松島市","立江町","","",3600000,"","","1000",,"","","","","","","","","",,"",,,"平成29年第２四半期","",""
4022,"農地","","36203","徳島県","小松島市","立江町","","",8000000,"","","1800",,"","","","","","","","","",,"",,,"平成29年第１四半期","",""
4023,"農地","","36203","徳島県","小松島市","立江町","","",1600000,"","","340",,"","","","","","","","","",,"",,,"平成29年第１四半期","",""
4024,"農地","","36203","徳島県","小松島市","立江町","","",2200000,"","","370",,"","","","","","","","","",,"",,,"平成29年第１四半期","",""
4025,"農地","","36203","徳島県","小松島市","立江町","","",1300000,"","","450",,"","","","","","","","","",,"",,,"平成28年第３四半期","",""
4026,"農地","","36203","徳島県","小松島市","立江町","","",200000,"","","105",,"","","","","","","","","",,"",,,"平成28年第３四半期","",""
4027,"農地","","36203","徳島県","小松島市","立江町","","",770000,"","","170",,"","","","","","","","","",,"",,,"平成27年第４四半期","",""
4028,"林地","","36203","徳島県","小松島市","立江町","","",1600000,"","","520",,"","","","","","","","","",,"",,,"平成27年第３四半期","",""
